tide,dates
-0.091413885,2019-08-13 13:30:00+00:00
-0.07799722,2019-08-13 13:45:00+00:00
-0.092705555,2019-08-13 14:00:00+00:00
-0.121705554,2019-08-13 14:15:00+00:00
-0.12806667,2019-08-13 14:30:00+00:00
-0.11220556,2019-08-13 14:45:00+00:00
-0.12346944,2019-08-13 15:00:00+00:00
-0.1299,2019-08-13 15:15:00+00:00
-0.143775,2019-08-13 15:30:00+00:00
-0.14801112,2019-08-13 15:45:00+00:00
-0.13874722,2019-08-13 16:00:00+00:00
-0.11992778,2019-08-13 16:15:00+00:00
-0.09871945,2019-08-13 16:30:00+00:00
-0.06481667,2019-08-13 16:45:00+00:00
-0.07530278,2019-08-13 17:00:00+00:00
-0.10613611,2019-08-13 17:15:00+00:00
-0.12678888,2019-08-13 17:30:00+00:00
-0.13613611,2019-08-13 17:45:00+00:00
-0.12946944,2019-08-13 18:00:00+00:00
-0.118094444,2019-08-13 18:15:00+00:00
-0.10706667,2019-08-13 18:30:00+00:00
-0.11228889,2019-08-13 18:45:00+00:00
-0.1229,2019-08-13 19:00:00+00:00
-0.13246945,2019-08-13 19:15:00+00:00
-0.12223333,2019-08-13 19:30:00+00:00
-0.12869167,2019-08-13 19:45:00+00:00
-0.13420555,2019-08-13 20:00:00+00:00
-0.13560833,2019-08-13 20:15:00+00:00
-0.13535833,2019-08-13 20:30:00+00:00
-0.12630278,2019-08-13 20:45:00+00:00
-0.1295389,2019-08-13 21:00:00+00:00
-0.11863611,2019-08-13 21:15:00+00:00
-0.118261114,2019-08-13 21:30:00+00:00
-0.13316388,2019-08-13 21:45:00+00:00
-0.13884445,2019-08-13 22:00:00+00:00
-0.135275,2019-08-13 22:15:00+00:00
-0.13639306,2019-08-13 22:30:00+00:00
-0.13328889,2019-08-13 22:45:00+00:00
-0.12308056,2019-08-13 23:00:00+00:00
-0.12134547,2019-08-14 00:00:00+00:00
-0.12048333,2019-08-14 00:15:00+00:00
-0.12366389,2019-08-14 00:30:00+00:00
-0.12583056,2019-08-14 00:45:00+00:00
-0.13478889,2019-08-14 01:00:00+00:00
-0.13715,2019-08-14 01:15:00+00:00
-0.134275,2019-08-14 01:30:00+00:00
-0.13442777,2019-08-14 01:45:00+00:00
-0.13265,2019-08-14 02:00:00+00:00
-0.12824722,2019-08-14 02:15:00+00:00
-0.13220556,2019-08-14 02:30:00+00:00
-0.13248333,2019-08-14 02:45:00+00:00
-0.13474722,2019-08-14 03:00:00+00:00
-0.13191389,2019-08-14 03:15:00+00:00
-0.13030277,2019-08-14 03:30:00+00:00
-0.13294166,2019-08-14 03:45:00+00:00
-0.13109444,2019-08-14 04:00:00+00:00
-0.13135834,2019-08-14 04:15:00+00:00
-0.12167778,2019-08-14 04:30:00+00:00
-0.12155278,2019-08-14 04:45:00+00:00
-0.11860833,2019-08-14 05:00:00+00:00
-0.11117778,2019-08-14 05:15:00+00:00
-0.10631666,2019-08-14 05:30:00+00:00
-0.11731666,2019-08-14 05:45:00+00:00
-0.12571944,2019-08-14 06:00:00+00:00
-0.13155277,2019-08-14 06:15:00+00:00
-0.13320556,2019-08-14 06:30:00+00:00
-0.127525,2019-08-14 06:45:00+00:00
-0.12973334,2019-08-14 07:00:00+00:00
-0.1276639,2019-08-14 07:15:00+00:00
-0.13017778,2019-08-14 07:30:00+00:00
-0.12751806,2019-08-14 07:45:00+00:00
-0.12169167,2019-08-14 08:00:00+00:00
-0.12278889,2019-08-14 08:15:00+00:00
-0.12044167,2019-08-14 08:30:00+00:00
-0.12392778,2019-08-14 08:45:00+00:00
-0.12869167,2019-08-14 09:00:00+00:00
-0.13033056,2019-08-14 09:15:00+00:00
-0.12853889,2019-08-14 09:30:00+00:00
-0.124066666,2019-08-14 09:45:00+00:00
-0.11926111,2019-08-14 10:00:00+00:00
-0.124233335,2019-08-14 10:15:00+00:00
-0.13013612,2019-08-14 10:30:00+00:00
-0.13121945,2019-08-14 10:45:00+00:00
-0.13833055,2019-08-14 11:00:00+00:00
-0.13765,2019-08-14 11:15:00+00:00
-0.13728888,2019-08-14 11:30:00+00:00
-0.13634445,2019-08-14 11:45:00+00:00
-0.13437222,2019-08-14 12:00:00+00:00
-0.13259445,2019-08-14 12:15:00+00:00
-0.12705278,2019-08-14 12:30:00+00:00
-0.128525,2019-08-14 12:45:00+00:00
-0.12785834,2019-08-14 13:00:00+00:00
-0.12851112,2019-08-14 13:15:00+00:00
-0.13224722,2019-08-14 13:30:00+00:00
-0.12812223,2019-08-14 13:45:00+00:00
-0.12444167,2019-08-14 14:00:00+00:00
-0.12281667,2019-08-14 14:15:00+00:00
-0.12810834,2019-08-14 14:30:00+00:00
-0.13063611,2019-08-14 14:45:00+00:00
-0.13838612,2019-08-14 15:00:00+00:00
-0.13623333,2019-08-14 15:15:00+00:00
-0.13509445,2019-08-14 15:30:00+00:00
-0.13434444,2019-08-14 15:45:00+00:00
-0.13076112,2019-08-14 16:00:00+00:00
-0.13035834,2019-08-14 16:15:00+00:00
-0.13615,2019-08-14 16:30:00+00:00
-0.13109444,2019-08-14 16:45:00+00:00
-0.1270111,2019-08-14 17:00:00+00:00
-0.12860833,2019-08-14 17:15:00+00:00
-0.11467778,2019-08-14 17:30:00+00:00
-0.10730278,2019-08-14 17:45:00+00:00
-0.120775,2019-08-14 18:00:00+00:00
-0.12735833,2019-08-14 18:15:00+00:00
-0.1340111,2019-08-14 18:30:00+00:00
-0.150775,2019-08-14 18:45:00+00:00
-0.15433055,2019-08-14 19:00:00+00:00
-0.15571944,2019-08-14 19:15:00+00:00
-0.15805277,2019-08-14 19:30:00+00:00
-0.15324722,2019-08-14 19:45:00+00:00
-0.1493375,2019-08-14 20:00:00+00:00
-0.15060833,2019-08-14 20:15:00+00:00
-0.1496639,2019-08-14 20:30:00+00:00
-0.14756666,2019-08-14 20:45:00+00:00
-0.15181667,2019-08-14 21:00:00+00:00
-0.1569,2019-08-14 21:15:00+00:00
-0.15215,2019-08-14 21:30:00+00:00
-0.15206666,2019-08-14 21:45:00+00:00
-0.14991389,2019-08-14 22:00:00+00:00
-0.1469,2019-08-14 22:15:00+00:00
-0.15451111,2019-08-14 22:30:00+00:00
-0.15315,2019-08-14 22:45:00+00:00
-0.15974723,2019-08-14 23:00:00+00:00
-0.14980245,2019-08-15 00:00:00+00:00
-0.14420556,2019-08-15 00:15:00+00:00
-0.1399,2019-08-15 00:30:00+00:00
-0.13781667,2019-08-15 00:45:00+00:00
-0.13803889,2019-08-15 01:00:00+00:00
-0.142775,2019-08-15 01:15:00+00:00
-0.14369167,2019-08-15 01:30:00+00:00
-0.14158055,2019-08-15 01:45:00+00:00
-0.13820556,2019-08-15 02:00:00+00:00
-0.129025,2019-08-15 02:15:00+00:00
-0.12176111,2019-08-15 02:30:00+00:00
-0.11867778,2019-08-15 02:45:00+00:00
-0.11246944,2019-08-15 03:00:00+00:00
-0.10766389,2019-08-15 03:15:00+00:00
-0.107483335,2019-08-15 03:30:00+00:00
-0.11321945,2019-08-15 03:45:00+00:00
-0.11748333,2019-08-15 04:00:00+00:00
-0.12155278,2019-08-15 04:15:00+00:00
-0.12601112,2019-08-15 04:30:00+00:00
-0.12823333,2019-08-15 04:45:00+00:00
-0.11806667,2019-08-15 05:00:00+00:00
-0.11706667,2019-08-15 05:15:00+00:00
-0.115886115,2019-08-15 05:30:00+00:00
-0.105531946,2019-08-15 05:45:00+00:00
-0.10851111,2019-08-15 06:00:00+00:00
-0.108775,2019-08-15 06:15:00+00:00
-0.102122225,2019-08-15 06:30:00+00:00
-0.10496944,2019-08-15 06:45:00+00:00
-0.11241389,2019-08-15 07:00:00+00:00
-0.11287222,2019-08-15 07:15:00+00:00
-0.11844166,2019-08-15 07:30:00+00:00
-0.124622226,2019-08-15 07:45:00+00:00
-0.12460833,2019-08-15 08:00:00+00:00
-0.118872225,2019-08-15 08:15:00+00:00
-0.11167778,2019-08-15 08:30:00+00:00
-0.11812222,2019-08-15 08:45:00+00:00
-0.115775,2019-08-15 09:00:00+00:00
-0.120177776,2019-08-15 09:15:00+00:00
-0.1109,2019-08-15 09:30:00+00:00
-0.10935833,2019-08-15 09:45:00+00:00
-0.10659444,2019-08-15 10:00:00+00:00
-0.10560834,2019-08-15 10:15:00+00:00
-0.12121944,2019-08-15 10:30:00+00:00
-0.11670556,2019-08-15 10:45:00+00:00
-0.12267778,2019-08-15 11:00:00+00:00
-0.11484444,2019-08-15 11:15:00+00:00
-0.119566664,2019-08-15 11:30:00+00:00
-0.11176111,2019-08-15 11:45:00+00:00
-0.10299722,2019-08-15 12:00:00+00:00
-0.104552776,2019-08-15 12:15:00+00:00
-0.10792778,2019-08-15 12:30:00+00:00
-0.108219445,2019-08-15 12:45:00+00:00
-0.11641389,2019-08-15 13:00:00+00:00
-0.1286361,2019-08-15 13:15:00+00:00
-0.12358055,2019-08-15 13:30:00+00:00
-0.12599722,2019-08-15 13:45:00+00:00
-0.12459444,2019-08-15 14:00:00+00:00
-0.12134445,2019-08-15 14:15:00+00:00
-0.10781667,2019-08-15 14:30:00+00:00
-0.12081667,2019-08-15 14:45:00+00:00
-0.111483335,2019-08-15 15:00:00+00:00
-0.10881667,2019-08-15 15:15:00+00:00
-0.113525,2019-08-15 15:30:00+00:00
-0.12738611,2019-08-15 15:45:00+00:00
-0.105802774,2019-08-15 16:00:00+00:00
-0.09199722,2019-08-15 16:15:00+00:00
-0.09424722,2019-08-15 16:30:00+00:00
-0.11158056,2019-08-15 16:45:00+00:00
-0.13144167,2019-08-15 17:00:00+00:00
-0.14110139,2019-08-15 17:15:00+00:00
-0.13865,2019-08-15 17:30:00+00:00
-0.1333861,2019-08-15 17:45:00+00:00
-0.09976111,2019-08-15 18:00:00+00:00
-0.109455556,2019-08-15 18:15:00+00:00
-0.13958056,2019-08-15 18:30:00+00:00
-0.14178888,2019-08-15 18:45:00+00:00
-0.122025,2019-08-15 19:00:00+00:00
-0.115830556,2019-08-15 19:15:00+00:00
-0.120122224,2019-08-15 19:30:00+00:00
-0.117636114,2019-08-15 19:45:00+00:00
-0.1359,2019-08-15 20:00:00+00:00
-0.15392777,2019-08-15 20:15:00+00:00
-0.15680277,2019-08-15 20:30:00+00:00
-0.13694167,2019-08-15 20:45:00+00:00
-0.14174722,2019-08-15 21:00:00+00:00
-0.14628889,2019-08-15 21:15:00+00:00
-0.13615,2019-08-15 21:30:00+00:00
-0.13876112,2019-08-15 21:45:00+00:00
-0.14723334,2019-08-15 22:00:00+00:00
-0.14887223,2019-08-15 22:15:00+00:00
-0.1276639,2019-08-15 22:30:00+00:00
-0.1344764,2019-08-15 22:45:00+00:00
-0.14044167,2019-08-15 23:00:00+00:00
-0.14716443,2019-08-16 00:00:00+00:00
-0.13945556,2019-08-16 00:15:00+00:00
-0.14333056,2019-08-16 00:30:00+00:00
-0.14649722,2019-08-16 00:45:00+00:00
-0.14716388,2019-08-16 01:00:00+00:00
-0.13880278,2019-08-16 01:15:00+00:00
-0.13724722,2019-08-16 01:30:00+00:00
-0.14251111,2019-08-16 01:45:00+00:00
-0.14098333,2019-08-16 02:00:00+00:00
-0.14444166,2019-08-16 02:15:00+00:00
-0.14773333,2019-08-16 02:30:00+00:00
-0.14666389,2019-08-16 02:45:00+00:00
-0.13983056,2019-08-16 03:00:00+00:00
-0.14460833,2019-08-16 03:15:00+00:00
-0.146025,2019-08-16 03:30:00+00:00
-0.14920555,2019-08-16 03:45:00+00:00
-0.1528375,2019-08-16 04:00:00+00:00
-0.15346944,2019-08-16 04:15:00+00:00
-0.14973333,2019-08-16 04:30:00+00:00
-0.15009445,2019-08-16 04:45:00+00:00
-0.15130278,2019-08-16 05:00:00+00:00
-0.14941388,2019-08-16 05:15:00+00:00
-0.15180278,2019-08-16 05:30:00+00:00
-0.15230277,2019-08-16 05:45:00+00:00
-0.15042777,2019-08-16 06:00:00+00:00
-0.14862221,2019-08-16 06:15:00+00:00
-0.15181667,2019-08-16 06:30:00+00:00
-0.14994167,2019-08-16 06:45:00+00:00
-0.15023333,2019-08-16 07:00:00+00:00
-0.15305278,2019-08-16 07:15:00+00:00
-0.15385833,2019-08-16 07:30:00+00:00
-0.15519166,2019-08-16 07:45:00+00:00
-0.15324722,2019-08-16 08:00:00+00:00
-0.15124722,2019-08-16 08:15:00+00:00
-0.15094167,2019-08-16 08:30:00+00:00
-0.14846945,2019-08-16 08:45:00+00:00
-0.14465,2019-08-16 09:00:00+00:00
-0.14858055,2019-08-16 09:15:00+00:00
-0.15215,2019-08-16 09:30:00+00:00
-0.15299723,2019-08-16 09:45:00+00:00
-0.153525,2019-08-16 10:00:00+00:00
-0.15410833,2019-08-16 10:15:00+00:00
-0.15045555,2019-08-16 10:30:00+00:00
-0.14471945,2019-08-16 10:45:00+00:00
-0.14403889,2019-08-16 11:00:00+00:00
-0.141775,2019-08-16 11:15:00+00:00
-0.13867778,2019-08-16 11:30:00+00:00
-0.13592778,2019-08-16 11:45:00+00:00
-0.13287222,2019-08-16 12:00:00+00:00
-0.13809444,2019-08-16 12:15:00+00:00
-0.13763611,2019-08-16 12:30:00+00:00
-0.14719167,2019-08-16 12:45:00+00:00
-0.15576111,2019-08-16 13:00:00+00:00
-0.15181667,2019-08-16 13:15:00+00:00
-0.149275,2019-08-16 13:30:00+00:00
-0.14826111,2019-08-16 13:45:00+00:00
-0.14185834,2019-08-16 14:00:00+00:00
-0.13551112,2019-08-16 14:15:00+00:00
-0.13956666,2019-08-16 14:30:00+00:00
-0.14362222,2019-08-16 14:45:00+00:00
-0.14158055,2019-08-16 15:00:00+00:00
-0.14816388,2019-08-16 15:15:00+00:00
-0.15842777,2019-08-16 15:30:00+00:00
-0.1658861,2019-08-16 15:45:00+00:00
-0.16321944,2019-08-16 16:00:00+00:00
-0.15080278,2019-08-16 16:15:00+00:00
-0.14815,2019-08-16 16:30:00+00:00
-0.13756667,2019-08-16 16:45:00+00:00
-0.14030278,2019-08-16 17:00:00+00:00
-0.14781667,2019-08-16 17:15:00+00:00
-0.15505278,2019-08-16 17:30:00+00:00
-0.16319166,2019-08-16 17:45:00+00:00
-0.16541389,2019-08-16 18:00:00+00:00
-0.17292778,2019-08-16 18:15:00+00:00
-0.17684445,2019-08-16 18:30:00+00:00
-0.17580278,2019-08-16 18:45:00+00:00
-0.17005278,2019-08-16 19:00:00+00:00
-0.16501111,2019-08-16 19:15:00+00:00
-0.15558055,2019-08-16 19:30:00+00:00
-0.15556666,2019-08-16 19:45:00+00:00
-0.15769167,2019-08-16 20:00:00+00:00
-0.16448334,2019-08-16 20:15:00+00:00
-0.16980278,2019-08-16 20:30:00+00:00
-0.17126112,2019-08-16 20:45:00+00:00
-0.16919167,2019-08-16 21:00:00+00:00
-0.1675389,2019-08-16 21:15:00+00:00
-0.16521944,2019-08-16 21:30:00+00:00
-0.16394167,2019-08-16 21:45:00+00:00
-0.16309445,2019-08-16 22:00:00+00:00
-0.1611639,2019-08-16 22:15:00+00:00
-0.15971944,2019-08-16 22:30:00+00:00
-0.1579139,2019-08-16 22:45:00+00:00
-0.15255278,2019-08-16 23:00:00+00:00
-0.14190614,2019-08-17 00:00:00+00:00
-0.14469166,2019-08-17 00:15:00+00:00
-0.14413612,2019-08-17 00:30:00+00:00
-0.146025,2019-08-17 00:45:00+00:00
-0.14774722,2019-08-17 01:00:00+00:00
-0.14837222,2019-08-17 01:15:00+00:00
-0.15106666,2019-08-17 01:30:00+00:00
-0.15551111,2019-08-17 01:45:00+00:00
-0.16006666,2019-08-17 02:00:00+00:00
-0.16323334,2019-08-17 02:15:00+00:00
-0.16430278,2019-08-17 02:30:00+00:00
-0.16394167,2019-08-17 02:45:00+00:00
-0.16029583,2019-08-17 03:00:00+00:00
-0.15181667,2019-08-17 03:15:00+00:00
-0.14615,2019-08-17 03:30:00+00:00
-0.14131667,2019-08-17 03:45:00+00:00
-0.13580278,2019-08-17 04:00:00+00:00
-0.13159445,2019-08-17 04:15:00+00:00
-0.12849723,2019-08-17 04:30:00+00:00
-0.13012223,2019-08-17 04:45:00+00:00
-0.13333055,2019-08-17 05:00:00+00:00
-0.14116389,2019-08-17 05:15:00+00:00
-0.15048334,2019-08-17 05:30:00+00:00
-0.14971945,2019-08-17 05:45:00+00:00
-0.14733055,2019-08-17 06:00:00+00:00
-0.14001112,2019-08-17 06:15:00+00:00
-0.138775,2019-08-17 06:30:00+00:00
-0.13335833,2019-08-17 06:45:00+00:00
-0.13334444,2019-08-17 07:00:00+00:00
-0.14408055,2019-08-17 07:15:00+00:00
-0.14094166,2019-08-17 07:30:00+00:00
-0.14833055,2019-08-17 07:45:00+00:00
-0.14955278,2019-08-17 08:00:00+00:00
-0.14217083,2019-08-17 08:15:00+00:00
-0.1379,2019-08-17 08:30:00+00:00
-0.13545555,2019-08-17 08:45:00+00:00
-0.127775,2019-08-17 09:00:00+00:00
-0.13041389,2019-08-17 09:15:00+00:00
-0.12971945,2019-08-17 09:30:00+00:00
-0.13520555,2019-08-17 09:45:00+00:00
-0.14444166,2019-08-17 10:00:00+00:00
-0.14594166,2019-08-17 10:15:00+00:00
-0.15498333,2019-08-17 10:30:00+00:00
-0.15709445,2019-08-17 10:45:00+00:00
-0.15520556,2019-08-17 11:00:00+00:00
-0.15623334,2019-08-17 11:15:00+00:00
-0.15606667,2019-08-17 11:30:00+00:00
-0.15005277,2019-08-17 11:45:00+00:00
-0.15320556,2019-08-17 12:00:00+00:00
-0.14710833,2019-08-17 12:15:00+00:00
-0.15021944,2019-08-17 12:30:00+00:00
-0.15558055,2019-08-17 12:45:00+00:00
-0.1614139,2019-08-17 13:00:00+00:00
-0.16380277,2019-08-17 13:15:00+00:00
-0.16799723,2019-08-17 13:30:00+00:00
-0.16865,2019-08-17 13:45:00+00:00
-0.17024723,2019-08-17 14:00:00+00:00
-0.1759625,2019-08-17 14:15:00+00:00
-0.17137222,2019-08-17 14:30:00+00:00
-0.17083056,2019-08-17 14:45:00+00:00
-0.17131667,2019-08-17 15:00:00+00:00
-0.16703889,2019-08-17 15:15:00+00:00
-0.1722611,2019-08-17 15:30:00+00:00
-0.16862223,2019-08-17 15:45:00+00:00
-0.17351112,2019-08-17 16:00:00+00:00
-0.16808055,2019-08-17 16:15:00+00:00
-0.16648333,2019-08-17 16:30:00+00:00
-0.17385833,2019-08-17 16:45:00+00:00
-0.17437223,2019-08-17 17:00:00+00:00
-0.16828889,2019-08-17 17:15:00+00:00
-0.17021945,2019-08-17 17:30:00+00:00
-0.16670555,2019-08-17 17:45:00+00:00
-0.16435833,2019-08-17 18:00:00+00:00
-0.15492778,2019-08-17 18:15:00+00:00
-0.16315,2019-08-17 18:30:00+00:00
-0.17033055,2019-08-17 18:45:00+00:00
-0.16974722,2019-08-17 19:00:00+00:00
-0.1700389,2019-08-17 19:15:00+00:00
-0.16692778,2019-08-17 19:30:00+00:00
-0.16596945,2019-08-17 19:45:00+00:00
-0.1681639,2019-08-17 20:00:00+00:00
-0.17033055,2019-08-17 20:15:00+00:00
-0.17772639,2019-08-17 20:30:00+00:00
-0.17510833,2019-08-17 20:45:00+00:00
-0.16883056,2019-08-17 21:00:00+00:00
-0.16851111,2019-08-17 21:15:00+00:00
-0.16988611,2019-08-17 21:30:00+00:00
-0.17042778,2019-08-17 21:45:00+00:00
-0.16980278,2019-08-17 22:00:00+00:00
-0.17224722,2019-08-17 22:15:00+00:00
-0.16760834,2019-08-17 22:30:00+00:00
-0.16678889,2019-08-17 22:45:00+00:00
-0.16676112,2019-08-17 23:00:00+00:00
-0.16927727,2019-08-18 00:00:00+00:00
-0.16712222,2019-08-18 00:15:00+00:00
-0.1710111,2019-08-18 00:30:00+00:00
-0.17031667,2019-08-18 00:45:00+00:00
-0.16996944,2019-08-18 01:00:00+00:00
-0.16881667,2019-08-18 01:15:00+00:00
-0.16596945,2019-08-18 01:30:00+00:00
-0.16645555,2019-08-18 01:45:00+00:00
-0.16933055,2019-08-18 02:00:00+00:00
-0.17098333,2019-08-18 02:15:00+00:00
-0.17387222,2019-08-18 02:30:00+00:00
-0.17321944,2019-08-18 02:45:00+00:00
-0.17265,2019-08-18 03:00:00+00:00
-0.17144166,2019-08-18 03:15:00+00:00
-0.166525,2019-08-18 03:30:00+00:00
-0.16809444,2019-08-18 03:45:00+00:00
-0.17074722,2019-08-18 04:00:00+00:00
-0.16983056,2019-08-18 04:15:00+00:00
-0.17348333,2019-08-18 04:30:00+00:00
-0.17373334,2019-08-18 04:45:00+00:00
-0.175275,2019-08-18 05:00:00+00:00
-0.17501111,2019-08-18 05:15:00+00:00
-0.17269167,2019-08-18 05:30:00+00:00
-0.16919167,2019-08-18 05:45:00+00:00
-0.16808055,2019-08-18 06:00:00+00:00
-0.16810833,2019-08-18 06:15:00+00:00
-0.17274722,2019-08-18 06:30:00+00:00
-0.17197639,2019-08-18 06:45:00+00:00
-0.17373334,2019-08-18 07:00:00+00:00
-0.17544167,2019-08-18 07:15:00+00:00
-0.17237222,2019-08-18 07:30:00+00:00
-0.16978888,2019-08-18 07:45:00+00:00
-0.17017777,2019-08-18 08:00:00+00:00
-0.16924722,2019-08-18 08:15:00+00:00
-0.16903889,2019-08-18 08:30:00+00:00
-0.17598334,2019-08-18 08:45:00+00:00
-0.17412223,2019-08-18 09:00:00+00:00
-0.1751639,2019-08-18 09:15:00+00:00
-0.17459445,2019-08-18 09:30:00+00:00
-0.17369166,2019-08-18 09:45:00+00:00
-0.17466389,2019-08-18 10:00:00+00:00
-0.16935833,2019-08-18 10:15:00+00:00
-0.17223333,2019-08-18 10:30:00+00:00
-0.17717777,2019-08-18 10:45:00+00:00
-0.17658055,2019-08-18 11:00:00+00:00
-0.17238611,2019-08-18 11:15:00+00:00
-0.17583056,2019-08-18 11:30:00+00:00
-0.17195556,2019-08-18 11:45:00+00:00
-0.16551112,2019-08-18 12:00:00+00:00
-0.17394167,2019-08-18 12:15:00+00:00
-0.16860834,2019-08-18 12:30:00+00:00
-0.17919166,2019-08-18 12:45:00+00:00
-0.18471944,2019-08-18 13:00:00+00:00
-0.17966388,2019-08-18 13:15:00+00:00
-0.17760833,2019-08-18 13:30:00+00:00
-0.16459444,2019-08-18 13:45:00+00:00
-0.16445556,2019-08-18 14:00:00+00:00
-0.16163611,2019-08-18 14:15:00+00:00
-0.16270556,2019-08-18 14:30:00+00:00
-0.16219167,2019-08-18 14:45:00+00:00
-0.1609,2019-08-18 15:00:00+00:00
-0.16201112,2019-08-18 15:15:00+00:00
-0.16538611,2019-08-18 15:30:00+00:00
-0.16259444,2019-08-18 15:45:00+00:00
-0.15773334,2019-08-18 16:00:00+00:00
-0.1576361,2019-08-18 16:15:00+00:00
-0.16126111,2019-08-18 16:30:00+00:00
-0.16213611,2019-08-18 16:45:00+00:00
-0.16660833,2019-08-18 17:00:00+00:00
-0.16705278,2019-08-18 17:15:00+00:00
-0.17176111,2019-08-18 17:30:00+00:00
-0.17073333,2019-08-18 17:45:00+00:00
-0.15989305,2019-08-18 18:00:00+00:00
-0.1554,2019-08-18 18:15:00+00:00
-0.15531667,2019-08-18 18:30:00+00:00
-0.13901111,2019-08-18 18:45:00+00:00
-0.13962223,2019-08-18 19:00:00+00:00
-0.15155278,2019-08-18 19:15:00+00:00
-0.15434444,2019-08-18 19:30:00+00:00
-0.16074722,2019-08-18 19:45:00+00:00
-0.16923334,2019-08-18 20:00:00+00:00
-0.1574,2019-08-18 20:15:00+00:00
-0.15178889,2019-08-18 20:30:00+00:00
-0.15213612,2019-08-18 20:45:00+00:00
-0.14283055,2019-08-18 21:00:00+00:00
-0.15158056,2019-08-18 21:15:00+00:00
-0.15720555,2019-08-18 21:30:00+00:00
-0.15149722,2019-08-18 21:45:00+00:00
-0.16213611,2019-08-18 22:00:00+00:00
-0.16505277,2019-08-18 22:15:00+00:00
-0.1624,2019-08-18 22:30:00+00:00
-0.16324723,2019-08-18 22:45:00+00:00
-0.16248333,2019-08-18 23:00:00+00:00
-0.14595227,2019-08-19 00:00:00+00:00
-0.1509139,2019-08-19 00:15:00+00:00
-0.14813611,2019-08-19 00:30:00+00:00
-0.14813611,2019-08-19 00:45:00+00:00
-0.15196945,2019-08-19 01:00:00+00:00
-0.15416388,2019-08-19 01:15:00+00:00
-0.15899722,2019-08-19 01:30:00+00:00
-0.15765,2019-08-19 01:45:00+00:00
-0.17017777,2019-08-19 02:00:00+00:00
-0.16988611,2019-08-19 02:15:00+00:00
-0.16258055,2019-08-19 02:30:00+00:00
-0.16809444,2019-08-19 02:45:00+00:00
-0.161275,2019-08-19 03:00:00+00:00
-0.15642777,2019-08-19 03:15:00+00:00
-0.154025,2019-08-19 03:30:00+00:00
-0.15430278,2019-08-19 03:45:00+00:00
-0.15267777,2019-08-19 04:00:00+00:00
-0.152025,2019-08-19 04:15:00+00:00
-0.15370555,2019-08-19 04:30:00+00:00
-0.15646945,2019-08-19 04:45:00+00:00
-0.15745555,2019-08-19 05:00:00+00:00
-0.15894167,2019-08-19 05:15:00+00:00
-0.161275,2019-08-19 05:30:00+00:00
-0.15958056,2019-08-19 05:45:00+00:00
-0.1594,2019-08-19 06:00:00+00:00
-0.16012222,2019-08-19 06:15:00+00:00
-0.16484444,2019-08-19 06:30:00+00:00
-0.15585834,2019-08-19 06:45:00+00:00
-0.15770556,2019-08-19 07:00:00+00:00
-0.15395555,2019-08-19 07:15:00+00:00
-0.15274723,2019-08-19 07:30:00+00:00
-0.15510833,2019-08-19 07:45:00+00:00
-0.15837222,2019-08-19 08:00:00+00:00
-0.15965,2019-08-19 08:15:00+00:00
-0.15533055,2019-08-19 08:30:00+00:00
-0.15533055,2019-08-19 08:45:00+00:00
-0.1544139,2019-08-19 09:00:00+00:00
-0.15213612,2019-08-19 09:15:00+00:00
-0.14712222,2019-08-19 09:30:00+00:00
-0.14424028,2019-08-19 09:45:00+00:00
-0.14380278,2019-08-19 10:00:00+00:00
-0.13603888,2019-08-19 10:15:00+00:00
-0.13926111,2019-08-19 10:30:00+00:00
-0.14455278,2019-08-19 10:45:00+00:00
-0.129525,2019-08-19 11:00:00+00:00
-0.129275,2019-08-19 11:15:00+00:00
-0.13496944,2019-08-19 11:30:00+00:00
-0.14362222,2019-08-19 11:45:00+00:00
-0.15081666,2019-08-19 12:00:00+00:00
-0.15110834,2019-08-19 12:15:00+00:00
-0.14916389,2019-08-19 12:30:00+00:00
-0.13899723,2019-08-19 12:45:00+00:00
-0.12269167,2019-08-19 13:00:00+00:00
-0.12941389,2019-08-19 13:15:00+00:00
-0.15445556,2019-08-19 13:30:00+00:00
-0.14744167,2019-08-19 13:45:00+00:00
-0.14445555,2019-08-19 14:00:00+00:00
-0.15017778,2019-08-19 14:15:00+00:00
-0.14784445,2019-08-19 14:30:00+00:00
-0.15509444,2019-08-19 14:45:00+00:00
-0.16271944,2019-08-19 15:00:00+00:00
-0.16713612,2019-08-19 15:15:00+00:00
-0.16270556,2019-08-19 15:30:00+00:00
-0.16405278,2019-08-19 15:45:00+00:00
-0.16061528,2019-08-19 16:00:00+00:00
-0.16188611,2019-08-19 16:15:00+00:00
-0.16730277,2019-08-19 16:30:00+00:00
-0.16698334,2019-08-19 16:45:00+00:00
-0.16415,2019-08-19 17:00:00+00:00
-0.16080278,2019-08-19 17:15:00+00:00
-0.15567778,2019-08-19 17:30:00+00:00
-0.1509,2019-08-19 17:45:00+00:00
-0.15792778,2019-08-19 18:00:00+00:00
-0.15799722,2019-08-19 18:15:00+00:00
-0.15695556,2019-08-19 18:30:00+00:00
-0.16371945,2019-08-19 18:45:00+00:00
-0.15837222,2019-08-19 19:00:00+00:00
-0.15741388,2019-08-19 19:15:00+00:00
-0.15709445,2019-08-19 19:30:00+00:00
-0.15309444,2019-08-19 19:45:00+00:00
-0.15771945,2019-08-19 20:00:00+00:00
